id;rawId;name;city;categoryName;subcategoryName;deleted;STATE;ID_RECOMMENDED_BUSINESS_STATE;tab_url;main_url;gallery_urls
17912;ia_3868;Museo del Prado: Entrada sin colas + Tour guiado;Madrid;Arte y Cultura;Museo de arte clásico / pinacoteca, Museo del Arte Gótico Tardío, esculturas, retablos;0;3;3;;;
17885;ia_3839;Museo del Prado: Entrada sin colas + Visita guiada de tarde en grupo reducido;Madrid;Arte y Cultura;Museo de arte clásico / pinacoteca, Museo de la Astronomía Popular, telescopios, planetario;0;3;3;;;
17913;ia_3869;Museo del Prado: Entrada sin colas + Visita guiada de tarde en grupo reducido;Madrid;Arte y Cultura;Museo de arte clásico / pinacoteca, Museo de la Industria Textil, telares, moda;0;3;3;;;
17886;ia_3840;Museo del Prado: Entrada sin colas + Visita guiada en grupo reducido;Madrid;Arte y Cultura;Museo de arte clásico / pinacoteca, Museo del Transporte Ferroviario, trenes, locomotoras;0;3;3;;;
17914;ia_3870;Museo del Prado: Entrada sin colas + Visita guiada en grupo reducido;Madrid;Arte y Cultura;Museo de arte clásico / pinacoteca, Museo del Arte Naíf, pintura, ingenuidad;0;3;3;;;
17887;ia_3841;Museo del Prado: entradas y visita guiada privada del Museo del Prado;Madrid;Arte y Cultura;Museo de arte clásico / pinacoteca, Museo del Arte Mediterráneo, mosaicos, escultura;0;3;3;;;
17915;ia_3871;Museo del Prado: entradas y visita guiada privada del Museo del Prado;Madrid;Arte y Cultura;Museo de arte clásico / pinacoteca, Museo de la Ciencia y Tecnología, inventos, energía;0;3;3;;;
17746;ia_3590;Museo del Ratoncito Pérez;Madrid;Arte y Cultura;Museo / galería (general), la casa del ratón, cartas de niños, objetos mágicos y cuentos ilustrados;0;3;3;;;
17734;museo_del_romanticismo;Museo del Romanticismo;Madrid;Arte y Cultura;Excursión / day trip, pinturas de Goya y Madrazo, mobiliario romántico, retratos y daguerrotipos;0;4;4;74349;74350;74351,74352,74353
17738;ia_3582;Museo del Traje;Madrid;Arte y Cultura;Museo de arte moderno / contemporáneo, vestidos tradicionales, moda del siglo XX, piezas de Balenciaga y Pertegaz;0;3;3;74343;74342;74340,74341,74344
17888;ia_3842;Museo del Videojuego OXO Madrid: Entrada;Madrid;Arte y Cultura;Museo de historia, Museo de la Ciencia Espacial, cohetes, satélites;0;3;3;;;
18346;ia_4393;Museo Eduardo Torroja;Madrid;Arte y Cultura;Museo de historia, arquitectura e ingeniería, documentos y maquetas originales, Hipódromo de la Zarzuela, proyectos de hormigón armado;0;1;1;73523;73526;
5073;museo_erotico_de_barcelona_;Museo erótico de Barcelona ;Barcelona;Ocio y eventos;Más de 18;0;4;4;45588;45589;45590,45591,45592,45593,45594,45595,45596,45597
17743;museo_geominero;Museo Geominero;Madrid;Arte y Cultura;Museo de ciencia y tecnología, minerales de Asturias, fósiles de dinosaurios, gemas y meteoritos;0;4;4;74347;74345;74346,74348
17742;ia_3586;Museo ICO;Madrid;Arte y Cultura;Museo de historia, maquetas arquitectónicas, exposiciones temporales y fotografía urbana;0;3;3;;;
3185;museo_joaquin_peinado;Museo Joaquín Peinado;Málaga;Qué ver;Museos;0;4;4;20907;20911;20908,20909,20910,20913,20915
4735;museo_joaquin_peinado_ronda;Museo Joaquin Peinado Ronda;Ronda;Qué ver, Experiencias y Actividades;Museos, Experiencias y Actividades, Monumentos Propios;0;4;4;43576;43582;43575,43577,43578,43579,43580,43581,43583,43584,43585
3912;museo_lara_coleccionismo;Museo Lara Coleccionismo;Ronda;Qué ver, Experiencias y Actividades;Museos, Experiencias y Actividades, Actividades Ronda, Monumentos Propios;0;4;4;27021;27020;27019,27023,27025,27026,27027,27028
17736;museo_lazaro_galdiano;Museo Lázaro Galdiano;Madrid;Arte y Cultura;Museo de arte moderno / contemporáneo, pinturas de Goya, El Bosco y Zurbarán, joyas y manuscritos;0;4;4;74356;74357;74355,74358,74359
3202;museo_municipal_de_ronda_–_palacio_de_mondragon__;Museo Municipal de Ronda – Palacio de Mondragón  ;Ronda;Qué ver;Museos;1;1;4;26225;26227;25740,26226,26228,27002
18362;ia_4409;Museo Nacional Centro de Arte Reina Sofía;Madrid;Arte y Cultura;Museo de arte moderno / contemporáneo, Arte contemporáneo, El Guernica de Picasso, Guernica, Dalí, Miró, Juan Gris;0;1;1;73520;73522;
1015;museo_nacional_de_antropologia;Museo Nacional de Antropología;Madrid;Qué ver;Museos, Arquitectura;0;4;4;15670;15671;15674,15675,15676
17752;ia_3596;Museo Nacional de Antropología;Madrid;Arte y Cultura;Museo de historia, colecciones de Asia, África y América, máscaras, instrumentos musicales y trajes tradicionales;0;3;3;74378;74380;74379,74381,74382
17733;ia_3577;Museo Nacional de Artes Decorativas;Madrid;Arte y Cultura;Excursión / day trip, cerámicas de Talavera, vidrios de La Granja, mobiliario barroco y textiles islámicos;1;4;4;;;
18292;museo_nacional_de_artes_decorativas;Museo Nacional de Artes Decorativas;Madrid;Arte y Cultura;Museo / galería (general), historia del diseño / artes aplicadas, recorrido por ambientes históricos, Cerámica, mobiliario, vidrio, textiles;0;4;4;73515;73517;
18321;ia_4369;Museo Nacional del Prado;Madrid;Arte y Cultura;Museo de arte clásico / pinacoteca, pintura europea siglos XII-XIX, colección de Goya, Velázquez y El Bosco, Las Meninas, El jardín de las delicias, Saturno devorando a su hijo;0;1;1;73513;73512;
39;museo_nacional_reina_sofia;Museo Nacional Reina Sofía;Madrid;Qué ver;Museos;0;4;4;16931;16930;16929,16932,16933,16934,16935,16936,16937
18327;ia_4375;Museo Nacional Thyssen-Bornemisza;Madrid;Arte y Cultura;Museo de arte moderno / contemporáneo, pintura europea siglos XV-XX, obras maestras privadas, Triángulo del Arte, Caravaggio, Monet, Van Gogh, Hopper, Ghirlandaio;0;1;1;73508;73507;
17842;ia_3793;Museo Nacional Thyssen-Bornemisza con recorridos temáticos;Madrid;Arte y Cultura;Museo de arte clásico / pinacoteca, Museo del Arte Futurista, experimentación, tecnología;0;3;3;;;
18831;ia_5156;Museo Nacional Thyssen-Bornemisza: Art & Wine Visita + Degustación;Madrid;Experiencias Unicas;Cata/Maridaje de vino / Bodega;0;1;1;;;
18836;ia_5161;Museo Nacional Thyssen-Bornemisza: Art & Wine Visita + Degustación;Madrid;Experiencias Unicas;Cata/Maridaje de vino / Bodega;0;1;1;;;
19070;ia_5424;Museo Nacional Thyssen-Bornemisza: Art & Wine Visita + Degustación;Madrid;Experiencias Unicas;Walking tour;0;1;1;;;
17843;ia_3794;Museo Nacional Thyssen-Bornemisza: Colección permanente;Madrid;Arte y Cultura;Museo de arte clásico / pinacoteca, Museo de la Cultura Celta, armas, ritos;0;3;3;;;
17844;ia_3795;Museo Nacional Thyssen-Bornemisza: Exposición Temporal + Colección Permanente;Madrid;Arte y Cultura;Museo de arte clásico / pinacoteca, Museo de la Ecología, sostenibilidad, medioambiente;0;3;3;;;
17845;ia_3796;Museo Nacional Thyssen-Bornemisza: Sin colas + Menú de mediodía;Madrid;Arte y Cultura;Museo de arte clásico / pinacoteca, Museo de la Cultura Medieval, armaduras, manuscritos;0;3;3;;;
17846;ia_3797;Museo Nacional Thyssen-Bornemisza: Visita guiada;Madrid;Arte y Cultura;Museo de arte clásico / pinacoteca, Museo de la Fotografía Analógica, negativos, cámaras;0;3;3;;;
17737;ia_3581;Museo Naval;Madrid;Arte y Cultura;Museo de arte moderno / contemporáneo, el mapa de Juan de la Cosa, maquetas de navíos, instrumentos de navegación y banderas históricas;0;3;3;74366;74364;74365,74367,74368
5946;museo_naval;Museo Naval;Madrid;Qué ver;Museos;0;3;3;49849;;49850,49851,49852,49853,49854,49855,49856,49857,49858
5371;museo_neomudejar;Museo Neomudejar;Madrid;Qué ver;Museos;0;3;3;48332;48336;48327,48328,48329,48330,48333,48334,48335
1843;museo_picasso;Museo Picasso;Málaga;Qué ver;Museos;0;1;3;19452;19453;19449,19450,19451
17729;ia_3573;Museo Reina Sofía;Madrid;Arte y Cultura;Museo de arte moderno / contemporáneo, Guernica de Picasso, obras de Dalí, Miró y Juan Gris;0;3;3;;;
18832;ia_5157;Museo Reina Sofía opcional Experiencia Gourmet;Madrid;Experiencias Unicas;Clase de cocina / Taller culinario;0;1;1;;;
18837;ia_5162;Museo Reina Sofía opcional Experiencia Gourmet;Madrid;Experiencias Unicas;Clase de cocina / Taller culinario;0;1;1;;;
19071;ia_5425;Museo Reina Sofía opcional Experiencia Gourmet;Madrid;Experiencias Unicas;Tour guiado (general);0;1;1;;;
17932;ia_3888;Museo Reina Sofía Visita guiada privada y entrada de entradas en Madrid;Madrid;Arte y Cultura;Museo de arte moderno / contemporáneo, Museo del Arte Digital, instalaciones, proyecciones;0;3;3;;;
17933;ia_3889;Museo Reina Sofía y Museo del Prado: Entrada sin colas + Visita guiada;Madrid;Arte y Cultura;Museo de arte moderno / contemporáneo, Museo del Café, tostado, cultura cafetera;0;3;3;;;
17934;ia_3890;Museo Reina Sofía y Parque del Retiro con Aperitivo;Madrid;Arte y Cultura;Museo de arte moderno / contemporáneo, Museo de la Danza, vestuario, coreografía;0;3;3;;;
17935;ia_3891;Museo Reina Sofía: Entrada;Madrid;Arte y Cultura;Museo de arte moderno / contemporáneo, Museo de Ciencias de la Tierra, fósiles, volcanes;0;3;3;;;
17936;ia_3892;Museo Reina Sofía: Entrada + Audioguía;Madrid;Arte y Cultura;Museo de arte moderno / contemporáneo, Museo del Arte Popular, artesanía, tradiciones;0;3;3;;;
17957;ia_3918;Museo Reina Sofía: Entrada sin colas + Audioguía;Madrid;Arte y Cultura;Museo de arte moderno / contemporáneo, Museo del Arte Gótico, retablos, vitrales;0;3;3;;;
17958;ia_3919;Museo Reina Sofía: Entrada sin colas + Tour guiado;Madrid;Arte y Cultura;Museo de arte moderno / contemporáneo, Museo de la Historia Naval, barcos, navegación;0;3;3;;;
17959;ia_3920;Museo Reina Sofía: Entrada sin colas + Visita guiada;Madrid;Arte y Cultura;Museo de arte moderno / contemporáneo, Museo de la Etnografía Regional, trajes, costumbres;0;3;3;;;
17731;ia_3575;Museo Sorolla;Madrid;Arte y Cultura;Excursión / day trip, Paseo a orillas del mar, retratos íntimos y jardines andaluces diseñados por Sorolla;0;3;3;;;
17960;ia_3921;Museo Sweet Space: Entrada;Madrid;Arte y Cultura;Excursión / day trip, Museo del Arte Urbano, grafitis, murales;0;3;3;;;
4034;museo_taurino_aranjuez;Museo Taurino Aranjuez;Aranjuez;Qué ver;Arquitectura: museos, plazas y monumentos;1;4;4;31229;31230;31228,31232,31233,31234,31235,31237
17730;ia_3574;Museo Thyssen-Bornemisza;Madrid;Arte y Cultura;Museo enciclopédico / colección privada, Caravaggio, Van Gogh, Hopper, Kandinsky y arte americano moderno;0;3;3;;;
40;museo_thyssen-bornemisza;Museo Thyssen-Bornemisza;Madrid;Qué ver, Ocio y eventos;Museos, Experiencias y actividades;0;4;4;17316;17317;17318,17319,17320
18833;ia_5158;Museo Thyssen: Art & Brunch;Madrid;Experiencias Unicas;Excursión de día (Day trip);0;1;1;;;
18838;ia_5163;Museo Thyssen: Art & Brunch;Madrid;Experiencias Unicas;Excursión de día (Day trip);0;1;1;;;
19072;ia_5426;Museo Thyssen: Art & Brunch;Madrid;Experiencias Unicas;Excursión de día (Day trip);0;1;1;;;
17745;ia_3589;Museo Tiflológico ONCE;Madrid;Arte y Cultura;Museo / galería (general), maquetas táctiles de monumentos, esculturas, obras realizadas por artistas ciegos;0;3;3;;;
3971;museo_unicaja_joaquin_peinado;Museo Unicaja Joaquín Peinado;Ronda;Ocio y eventos;Exposiciones y Galerías de Arte;1;4;4;28737;33432;28738,28739,28740,28741,33433,33434,33435,33436
17834;ia_3783;Museos del Prado y Reina Sofía: Sin colas + Visita guiada;Madrid;Arte y Cultura;Museo de arte moderno / contemporáneo, Museo del Arte Romántico, pintura, mobiliario;0;3;3;;;
17835;ia_3784;Museos y Experiencias Culturales en Madrid;Madrid;Arte y Cultura;Museo de ciencia y tecnología, Museo del Automóvil, coches clásicos, motores;0;3;3;;;
3680;museu_de_cera_barcelona;Museu de Cera Barcelona;Barcelona;Ocio y eventos;Espectáculos, Otro;0;4;4;23736;23740;23737,23738,23739,23741
1585;musical_el_medico;Musical El Médico;Madrid;Ocio y eventos;Cines y Teatros, Espectáculos, Otro, Musical;1;4;3;18344;18345;18346
1297;mutua_madrid_open_2019;Mutua Madrid Open 2019;Madrid;Ocio y eventos;Experiencias y actividades;0;4;3;16316;16317;16318
17635;ia_3464;Muxcular World – Tienda de Nutrición Deportiva;Madrid;Compras;Nutrición deportiva y suplementos, Asesoría nutricional, productos fitness;0;3;3;;;
15317;ia_902;MY Hookah Room;Madrid;Restaurantes;Española, Platos internacionales, Tapas modernas;0;3;3;;;
18632;ia_5835;MYBIKESPORT;Madrid;Deportes;Ciclismo;0;1;1;73313;73309;
18637;ia_5840;MYBIKESPORT;Madrid;Deportes;Ciclismo;0;1;1;;;
17632;ia_3461;MyCoworking Las Tablas;Madrid;Compras;Coworking y oficinas compartidas, Coworking, oficinas privadas, comunidad profesional;0;3;3;;;
18647;ia_5850;Mysore House — Mysore House Madrid Ashtanga Yoga;Madrid;Deportes;Yoga;0;1;1;73305;73307;
18842;ia_5167;Mystery hunt autoguiado por el Palacio Real de Madrid;Madrid;Experiencias Unicas;Tour/experiencia (general);0;1;1;;;
19045;ia_5395;Mystery hunt autoguiado por el Palacio Real de Madrid;Madrid;Experiencias Unicas;Clase de cocina / Taller culinario;0;1;1;;;
14928;ia_510;Mytokys Sushi Fusión - Atocha;Madrid;Restaurantes;Japonesa, Comida Fusión, Sushi, Rolls;0;3;3;;;
14871;ia_447;Mytokys Sushi Fusión - Malasaña;Madrid;Restaurantes;Japonesa, Comida Fusión, Sushi fusión;0;3;3;;;
15652;ia_1246;Na Num;Madrid;Restaurantes;Tailandesa / Vietnamita / Asiática, Curry / Sopas / Noodles;0;3;3;;;
5179;na_xamena_ibiza;Na xamena Ibiza;Filipinas;Alojamiento;Hoteles;0;4;4;46562;46558;46556,46557,46559,46560,46561,46563,46564,46565
3352;nacimiento_del_rio_genal;Nacimiento del Río Genal;Málaga;Qué ver;Parques;0;4;4;21771;21770;21772,21773,21774,21775,21776,21777,21778,21779
4990;nacionsushi_;Nacionsushi ;Madrid;Restaurantes;Veggie;0;4;4;44401;;44392,44393,44394,44395,44396,44397,44398,44399,44400
5863;nagai_;Nagai ;Ibiza;Restaurantes;Top, Trendy, Japonés, Restaurantes;0;3;3;49647;;49648
15223;ia_808;Nagoya Trafalgar;Madrid;Restaurantes;Japonesa, Sushi, Sashimi, Cocina nipona;0;3;3;;;
14756;ia_313;Nagú;Madrid;Restaurantes;Mediterránea, Comida Fusión, Tapas gourmet, Cócteles;0;3;3;;;
14933;ia_515;Naia Bistro;Madrid;Restaurantes;Mediterranea, Cocina de mercado;0;3;3;;;
14878;ia_455;Nairobi Madrid;Madrid;Restaurantes;Africana, Carnes, Estofados;0;3;3;;;
1239;nakamura_;NAKAMURA ;Punta Cana;Restaurantes;Top, Japonés;0;4;4;14774;14775;14776,14777,14778,14779,14780,14781,14782,14783
5456;nakeima;Nakeima;Madrid;Restaurantes;Trendy, Chino, Fusión, Restaurantes;0;3;3;;48523;48505,48506,48507,48508,48509,48510,48511,48512,48513,48514,48521,48524,48526
17086;ia_2907;Naluz;Madrid;Compras;"Shopping de hogar y decoración, Iluminación de diseño; Lámparas personalizadas; Proyectos lumínicos";0;3;3;;;
4747;name_the_brand_;Name the brand ;Madrid;Compras;Zonas de compras;0;3;3;;;
15186;ia_771;Nanai;Madrid;Restaurantes;Mediterranea, Tapas creativas | Croquetas;0;3;3;;;
15457;ia_1042;Nanako;Madrid;Restaurantes;Japonesa, Internacional, Sushi, Platos fusión, Cocina asiática;0;3;3;;;
15674;ia_1268;Nano el Mexicano;Madrid;Restaurantes;Mexicana, Cocina mexicana, Tacos;0;3;3;;;
14966;ia_550;Nao Bistro Bar;Madrid;Restaurantes;Española, Mariscos;0;3;3;;;
787;naos_libros;Naos Libros;Madrid;Compras;Marcas y Productos Locales;0;4;4;16802;16803;
19180;ia_5546;Nappai Culinary Experience;Madrid;Experiencias Unicas;Tour/experiencia (general);0;1;1;;;
461;nassica;Nassica;Madrid;Compras;Centros comerciales, Decoración;0;4;4;16167;16168;16169
18481;ia_5674;Natalia Gil Vela;Madrid;Wellness;Consultoría de imagen y terapias;0;1;1;;;
18353;ia_4400;Nataly’s Pizza;Madrid;Arte y Cultura;Arquitectura / edificio emblemático, N/A;0;1;1;;;
17283;ia_3103;Naturalmente Spa Per Capelli;Madrid;Compras;"Centros de estética, Spa capilar; Tratamientos naturales; Filosofía eco";0;3;3;;;
18393;ia_4503;Nature Adventures Spain;Madrid;Naturaleza;Excursión a Madrid Nature Adventures Spain, Montañas, ríos y entornos naturales, Excursiones guiadas, deportes de aventura;0;1;1;;;
16999;ia_2818;NAVARRO | CABALGANTE;Madrid;Eventos;Ruta ecuestre;0;3;3;;;
18843;ia_5168;Navidad en Madrid: experiencia privada con un anfitrión de la ciudad;Madrid;Experiencias Unicas;Tour guiado (general) · Privado;0;1;1;;;
19046;ia_5396;Navidad en Madrid: experiencia privada con un anfitrión de la ciudad;Madrid;Experiencias Unicas;Excursión de día (Day trip);0;1;1;;;
5209;naviluz_;Naviluz ;Málaga;Qué ver;Cool Places;0;3;3;46891;46904;46883,46884,46885,46886,46887,46889,46890,46892
5163;nay_palad_hideaway__filipinas;Nay Palad Hideaway, Filipinas;Filipinas;Alojamiento;Hoteles;0;4;4;46400;46396;46397,46398,46399,46401,46402,46403,46404,46405
5171;nayara_springs__costa_rica;Nayara Springs, Costa Rica;Filipinas;Alojamiento;Hoteles, Terraza, Wifi, Restaurante, Bar, Spa, Traslados;0;4;4;46477;46484;46478,46479,46480,46481,46482,46483,46485
17209;ia_3029;Nectárion Parfum - Perfumería Personalizada;Madrid;Compras;"Perfumerías y cosmética, Perfumería personalizada; Fragancias exclusivas; Atención experta";0;3;3;;;
17053;ia_2873;Neighborhood Association San Juan Bautista;Madrid;Eventos;Asociación vecinal;0;3;3;;;
14955;ia_539;Nelma;Madrid;Restaurantes;Mediterranea, Huevos rotos | Croquetas | Sepia a la plancha;0;3;3;;;
15543;ia_1130;NEM NEM - Auténtico Sabor Vietnamita;Madrid;Restaurantes;restaurante, Internacional;0;3;3;;;
16745;ia_2500;NeoMagna Madrid;Madrid;Alojamiento;City Hotel, Terraza, coworking, lounge bar;0;3;3;;;
14941;ia_523;Neotaberna de Santerra;Madrid;Restaurantes;Española, Comida Fusión, Tapas creativas, Cócteles;0;3;3;;;
3806;neptuno's_club_restaurant;Neptuno's Club Restaurant;Santo Domingo;Fiesta;Beachclubs;0;4;4;24868;24873;24869,24870,24871,24872,24874,24875,24876,24877
3077;nerja;Nerja;Málaga;Qué ver;Escapadas;0;1;3;20290;20294;20289,20291,20292,20293,20295,20296,20297,20298
15257;ia_842;Neró;Madrid;Restaurantes;Española, Moussaka, Souvlaki, Gyros;0;3;3;;;
17636;ia_3465;Nest Boutique;Madrid;Compras;Ropa y accesorios, Selección de autor, moda independiente;0;3;3;74222;74220;74218,74219,74221
5590;nevermind.;Nevermind.;Barcelona;Restaurantes;Top, Trendy, Bares y Pubs;0;4;4;48886;48885;48882,48883,48884,48887,48888
128;new_garamond;New Garamond;Madrid;Fiesta;Discotecas, Electrónica, Comercial, Reggeaton;0;4;4;16650;16651;16652,16653,16654
15438;ia_1023;New Garden;Madrid;Restaurantes;China, Tapas, Platos caseros, Guisos;0;3;3;;;
17041;ia_2861;New Line Events;Madrid;Eventos;Agencia de eventos;0;3;3;;;
400;new_york_burger;New York Burger;Madrid;Restaurantes;Trendy, Americano, Restaurantes;0;4;4;17607;17608;17609
16151;ia_1770;New York Burger;Madrid;Restaurantes;"Americana, Hamburguesas; Costillas";0;3;3;;;
16356;ia_1975;New York Burger Bar;Madrid;Restaurantes;"Americana, Hamburguesas; Costillas BBQ";0;3;3;;;
16221;ia_1840;New York Burgers;Madrid;Restaurantes;"Americana, Hamburguesas; Costillas";0;3;3;;;
15859;ia_1453;New York Crush - Understreet Market;Madrid;Restaurantes;Americana, Hamburguesas, Comida rápida;0;3;3;;;
4081;next_level_arcade_bar;Next Level Arcade Bar;Madrid;Ocio y eventos;Experiencias y actividades, Ocio;1;4;4;33509;33513;33510,33512,33514,33515,33517,33694,33695,33696,33697,33698
16780;ia_2535;NH Collection Madrid Abascal;Madrid;Alojamiento;City Hotel, Restaurante, gimnasio, terraza;0;3;3;;;
16814;ia_2566;NH Collection Madrid Colon;Madrid;Alojamiento;City Hotel, Piscina rooftop, gimnasio, restaurante;0;3;3;;;
402;nh_collection_madrid_eurobuilding_4;NH Collection Madrid Eurobuilding 4*;Madrid;Alojamiento;Hoteles;0;4;4;15112;15113;15114,15115,15116,15117
85;nh_collection_paseo_del_prado;NH Collection Paseo del Prado;Madrid;Alojamiento;Hoteles;0;4;4;14645;14646;14647,14648,14649,14650
16687;ia_2442;NH Leganés;Madrid;Alojamiento;Hoteles, Restaurante, desayuno buffet, Wi‑Fi;0;3;3;;;
16707;ia_2462;NH Madrid Barajas Airport;Madrid;Alojamiento;Airport Hotel, Piscina, restaurante, shuttle aeropuerto;0;3;3;;;
16782;ia_2537;NH Madrid Lagasca;Madrid;Alojamiento;City Hotel, Restaurante, bar, salas de eventos;0;3;3;;;
16774;ia_2530;NH Madrid Nacional;Madrid;Alojamiento;City Hotel, Restaurante, bar, gimnasio;0;3;3;;;
16741;ia_2496;NH Paseo de la Habana;Madrid;Alojamiento;Business Hotel, Restaurante, salas de reunión;0;3;3;;;
16722;ia_2477;NH Pozuelo Ciudad de la Imagen;Madrid;Alojamiento;Business Hotel, Restaurante, salas de reunión;0;3;3;;;
1316;nh_punta_cana;NH Punta Cana;Punta Cana;Alojamiento;Hoteles;0;4;4;14379;14380;14381,14382,14383,14384,14385
3897;nickelodeon_hotels_y_resorts_punta_cana;Nickelodeon Hotels & Resorts Punta Cana;Punta Cana;Alojamiento;Hoteles;0;4;4;26654;26648;26646,26647,26649,26650,26651,26652,26653,26655
5492;night_of_the_museums_in_barcelona;Night of the Museums in Barcelona;Barcelona;Ocio y eventos;Experiencias y actividades, Exposiciones;0;3;3;48653;48651;48652,48654
18844;ia_5169;Night Street Life Cocktail Experience;Madrid;Experiencias Unicas;Tour/experiencia (general);0;1;1;;;
19047;ia_5397;Night Street Life Cocktail Experience;Madrid;Experiencias Unicas;Walking tour;0;1;1;;;
1742;night_street_life_cocktail_experience;Night Street Life Cocktail Experience;Madrid;Ocio y eventos;Experiencias y actividades, Naturaleza, Cultura;0;4;3;18737;18736;18738,18739,18740
1760;night_tour_en_coche_clasico;Night Tour en coche clásico;Madrid;Ocio y eventos;Experiencias y actividades;0;4;4;18842;18844;18843
15264;ia_849;Nigola;Madrid;Restaurantes;Española, Platos caseros;0;3;3;;;
594;nigra_mercato_;Nigra Mercato ;Madrid;Compras;Tiendas, Moda, Moda;0;4;4;17543;17544;17545,17546,17547
5740;niki_nicole;Niki nicole;Madrid;Fiesta;Festivales;0;4;4;49423;49425;49427,49429,49430
8;nikkei_225;Nikkei 225;Madrid;Restaurantes;Trendy, Japonés;0;4;4;;73645;
5846;nikki_beach;Nikki Beach;Ibiza;Fiesta, Ocio y eventos;Discotecas, Bares de copas, Zonas de fiesta, Experiencias y actividades, Ocio;0;3;3;49598;;
5411;nimu_barquillo;NiMU Barquillo;Madrid;Restaurantes;Trendy, Tradicionales, Especial Delivery, Español, Restaurantes;0;3;3;48482;48479;48480,48488,48489
14774;ia_340;Ninja Taberna Japonesa;Madrid;Restaurantes;Japonesa, Sushi, Ramen, Poke;0;3;3;;;
16515;ia_2204;Ninja Taberna Japonesa;Madrid;Restaurantes;Japonesa / Fusión, Izakaya;0;3;3;;;
3450;nipau;Nipau;Santo Domingo;Restaurantes;Top;0;4;4;22345;22352;22346,22347,22348,22349,22350,22351,22353,22354
15852;ia_1446;Nippon;Madrid;Restaurantes;Japonesa, Sushi, Ramen;0;3;3;;;
3608;nista/atsin_sala_apolo);Nista/Atsin (Sala Apolo);Barcelona;Fiesta;Discotecas;1;1;3;;;
1500;nitro_circus:_you_got_this;Nitro Circus ;Madrid;Ocio y eventos;Indoor, Deporte;1;4;1;13098;12788;12781,12782,12783,12784,12786,12787,12789
1797;nitsa_club;Nitsa Club;Barcelona;Fiesta;Discotecas, Electrónica;0;4;4;19098;19100;19097,19099,19101
1333;noah_restaurant_y_lounge;Noah Restaurant & Lounge;Punta Cana;Restaurantes;Trendy, Tradicionales, Japonés, Americano, Comida Regional, Fusión, Especialista en mariscos;0;4;4;17585;17586;17587,17588,17589,17590,17591
17242;ia_3062;NOBLE ART | Tattoo, Piercing, Academy Madrid;Madrid;Compras;"Tatuajes y piercings, Estudio de tatuajes; Piercing profesional; Academia de formación";0;3;3;;;
5840;nobu_hotel_ibiza_bay;Nobu Hotel Ibiza Bay;Ibiza;Alojamiento;Hoteles, Terraza, Gimnasio, Wifi, Estética, Restaurante, Bar, Spa;0;4;4;50001;49998;49996,49997,49999,50000,50002,50003,50004,50005,50006,50007,50008
18845;ia_5170;Noche de Madrid: Tour en bicicleta Vintage con tapas opcionales;Madrid;Experiencias Unicas;Walking tour;0;1;1;;;
19048;ia_5398;Noche de Madrid: Tour en bicicleta Vintage con tapas opcionales;Madrid;Experiencias Unicas;Walking tour;0;1;1;;;
1813;noche_de_san_juan;Noche de San Juan;Barcelona;Fiesta;Fiesta de barrios;0;4;4;19219;19218;19215,19216,19217
6116;noche_en_el_convento;Noche en el convento;Ronda;Ocio y eventos;Eventos;1;4;4;50343;50347;50338,50339,50340,50341,50342,50344,50345,50346
685;noches_del_botanico;Noches Del Botánico;Madrid;Fiesta;Festivales, Otro;0;4;4;17840;17841;17842
5654;nochevieja_y_entrada_flamenca;Nochevieja y Entrada Flamenca;Madrid;Ocio y eventos;Experiencias y actividades, Cultura, Gastronomía;0;4;3;;;
484;nogueras_blanchardner_;Nogueras Blanchardner ;Madrid;Compras;Galerías de arte;0;4;4;14746;14747;14748,14749
5407;noirfonce;NoirFonce;Madrid;Compras;Tiendas;0;4;4;48429;48441;48442,48443,48444,48445,48446
14555;ia_54;Nokoribi;Madrid;Restaurantes;Japonesa, Tapas Japonesas, Izakaya, Sake;0;3;3;;;
15175;ia_759;Nolowa;Madrid;Restaurantes;Internacional, Sushi | Ramen;0;3;3;;;
16656;ia_2378;Nomad Club;Madrid;Nightlife;Club electrónico;0;3;3;;;
15091;ia_675;Nomad Food & Bar - Hotel Vincci Soho;Madrid;Restaurantes;Mediterranea, Hamburguesas;0;3;3;;;
18279;ia_4437;Nomad Museo;Madrid;Arte y Cultura;Museo de arte contemporáneo, Arte contemporáneo, diseño, galería;0;3;3;;;
17836;ia_3785;Nomad Museo Inmersivo: Entrada;Madrid;Arte y Cultura;Museo de ciencia y tecnología, Museo del Arte Asiático, cerámica, caligrafía;0;3;3;;;
1147;nomada_market;Nómada Market;Madrid;Ocio y eventos;Mercados, Indoor, Ocio;0;4;4;15390;15391;15392
19256;ia_5635;Nomade Brewing;Madrid;Experiencias Unicas;Degustación / experiencia gastronómica;0;1;1;;;
4663;nomading_camp_ronda;Nomading Camp Ronda;Ronda;Alojamiento;Camping y Casa rural;0;4;4;44616;44618;41869,41870,44612,44613,44614,44615,44617
17029;ia_2849;Nomads Maldives;Madrid;Eventos;Agencia de experiencias de viaje;0;3;3;;;
14553;ia_47;Nomo Braganza;Madrid;Restaurantes;Japonesa, Sushi, Ramen, Cocina Japonesa Creativa;0;3;3;;;
1899;nono_by_charming_stay;Nono by charming stay;Málaga;Alojamiento;Apartamentos, Terraza, Wifi, Estética;0;1;3;19739;19740;19737,19738
